filename,mean_brightness
dr5rspn84rbt-dr5rsnyrr925-cds-79ddade2485edbde-20160929-2242-137.jpg,36.96681014113162
dr5rsnzfjge0-dr5rsnzfqe7y-cds-bd209a4b83760d6b-20160929-2242-153.jpg,37.497994060777906
dr5rsphphpg5-dr5rsphphp1c-cds-bd209a4b83760d6b-20160929-2242-94.jpg,37.51802992438805
dr5rsp7b27sc-dr5rsp7b2t6b-cds-bd209a4b83760d6b-20160929-2242-89.jpg,37.7033913238498
dr5rsn4n63y5-dr5rsn4n6v77-cds-ea91d096e3932939-20160911-1953-74.jpg,37.85579464628989
dr5rspn0sg19-dr5rspn0kqmq-cds-79ddade2485edbde-20160929-2242-130.jpg,37.99833847959118
dr5rspj7459s-dr5rspj74q13-cds-bd209a4b83760d6b-20160929-2242-114.jpg,38.38762535242855
dr5rsqb2gz8w-dr5rsqb2gz3n-cds-bd209a4b83760d6b-20160929-2252-4.jpg,38.449688320998334
dr5rsphus5c7-dr5rsphusjxf-cds-bd209a4b83760d6b-20160929-2242-102.jpg,39.1689704680892
dr5rsn1wzt34-dr5rsn1wzmgy-cds-ea91d096e3932939-20160911-1953-70.jpg,39.17825175413303
dr5rspj9ppzu-dr5rspjc8w4s-cds-bd209a4b83760d6b-20160929-2242-120.jpg,39.58386648164168
dr5rspj6wpn1-dr5rspj6y270-cds-79ddade2485edbde-20160929-2242-120.jpg,40.69719979495066
dr5rspjc3gc1-dr5rspjcd281-cds-79ddade2485edbde-20160929-2242-125.jpg,40.94363796376394
dr5rsp7j1pp0-dr5rsp7j16uq-cds-bd209a4b83760d6b-20160929-2242-72.jpg,40.9783121275471
dr5rspj9sfmk-dr5rspj9yn9c-cds-bd209a4b83760d6b-20160929-2242-119.jpg,41.50284646129694
dr5rsn1z15us-dr5rsn1z0qbu-cds-ea91d096e3932939-20160911-1953-71.jpg,41.54754431388569
dr5rsnzczuz3-dr5rsqb40sx1-cds-bd209a4b83760d6b-20160929-2242-154.jpg,41.582035755478664
dr5rsphuqeyf-dr5rsphuquek-cds-bd209a4b83760d6b-20160929-2242-103.jpg,41.58862877258747
dr5rsp790gk3-dr5rsp791njf-cds-bd209a4b83760d6b-20160929-2242-85.jpg,41.69562638168012
dr5rsphtq6qp-dr5rsphtq37g-cds-bd209a4b83760d6b-20160929-2242-100.jpg,42.18548454921184
dr5rsp5zuvz8-dr5rsp5zvn6g-cds-bd209a4b83760d6b-20160929-2242-91.jpg,42.467943018710756
dr5rsqb1twtn-dr5rsqb1tkxb-cds-79ddade2485edbde-20160929-2242-163.jpg,42.4729586176791
dr5rsp73ch74-dr5rsp73cryr-cds-bd209a4b83760d6b-20160929-2242-80.jpg,42.56299460143534
dr5rsqb1twhu-dr5rsqb1ts36-cds-79ddade2485edbde-20160929-2242-164.jpg,43.48592738770345
dr5rsn1wmsrq-dr5rsn1wmsgc-cds-ea91d096e3932939-20160911-1953-69.jpg,43.582309087850824
dr5rspjhhv1w-dr5rspj5ggqx-cds-bd209a4b83760d6b-20160929-2242-107.jpg,43.65972372404844
dr5rspj9vse0-dr5rspj9vzh5-cds-79ddade2485edbde-20160929-2242-123.jpg,43.67668334694989
dr5rspjhjx0h-dr5rspj5u65q-cds-bd209a4b83760d6b-20160929-2242-108.jpg,43.74265957404204
dr5rspjhjxk0-dr5rspj5u3vd-cds-bd209a4b83760d6b-20160929-2242-109.jpg,43.74681813084711
dr5rsp79g4uj-dr5rsp791mbh-cds-79ddade2485edbde-20160929-2242-90.jpg,44.38597033993336
dr5rspjh1tgt-dr5rspjh17yu-cds-bd209a4b83760d6b-20160929-2242-104.jpg,44.4017875736896
dr5rsnzemjfs-dr5rsnzekgys-cds-bd209a4b83760d6b-20160929-2242-148.jpg,44.94984601275151
dr5rsqb1tw45-dr5rsqb1tkwq-cds-79ddade2485edbde-20160929-2242-165.jpg,45.089309600474174
dr5rsnzff718-dr5rsnzff60t-cds-79ddade2485edbde-20160929-2242-155.jpg,45.37032181132257
dr5rspj5gevn-dr5rspj5gspp-cds-79ddade2485edbde-20160929-2242-113.jpg,45.49714452774574
dr5rsn4jvqmy-dr5rsn4njf4v-cds-ea91d096e3932939-20160911-1953-75.jpg,45.96772225025631
dr5rspn26vhq-dr5rsnyrcmrz-cds-79ddade2485edbde-20160929-2242-133.jpg,46.02086737472767
dr5rsqb1v8zw-dr5rsqb1tksy-cds-79ddade2485edbde-20160929-2242-162.jpg,46.36885402649622
dr5rsnzeq8yv-dr5rsnzenw9j-cds-bd209a4b83760d6b-20160929-2242-149.jpg,46.397785206811484
dr5rsnywx7p9-dr5rsnywrpqm-cds-79ddade2485edbde-20160929-2242-140.jpg,46.997508470299884
dr5rsnyyp83b-dr5rsnyvwwqq-cds-79ddade2485edbde-20160929-2242-143.jpg,47.84305815872101
dr5rspj6tbyu-dr5rspj6wxe2-cds-bd209a4b83760d6b-20160929-2242-116.jpg,47.88283552800205
dr5rsp79ppkw-dr5rsp78twvw-cds-79ddade2485edbde-20160929-2242-92.jpg,48.009604679290014
dr5rsn1z574y-dr5rsn1z5zeh-cds-ea91d096e3932939-20160911-1953-72.jpg,48.16245854959631
dr5rsnzjhfnd-dr5rsnzjhcqh-cds-bd209a4b83760d6b-20160929-2242-141.jpg,48.206389970203766
dr5rspjhhw45-dr5rspj5gspp-cds-bd209a4b83760d6b-20160929-2242-106.jpg,48.23083920046777
dr5rspjbgu3h-dr5rspjchzg9-cds-bd209a4b83760d6b-20160929-2242-122.jpg,48.23349192618224
dr5rspjc16f7-dr5rspjc6x87-cds-bd209a4b83760d6b-20160929-2242-121.jpg,48.605535330962454
dr5rsnyvyhh6-dr5rsnyvvch6-cds-bd209a4b83760d6b-20160929-2242-138.jpg,49.10401798587082
dr5rsp73cdy8-dr5rsp73fjbv-cds-bd209a4b83760d6b-20160929-2242-81.jpg,49.35990314222094
dr5rsphpbpk8-dr5rsp5zxqt2-cds-79ddade2485edbde-20160929-2242-96.jpg,49.4451793380751
dr5rspj7dy4m-dr5rspj7387p-cds-79ddade2485edbde-20160929-2242-118.jpg,50.021918653082146
dr5rsp7b4gv6-dr5rsp7b5j1f-cds-bd209a4b83760d6b-20160929-2242-90.jpg,50.09309870802896
dr5rsp5zz94e-dr5rsp5zxqs8-cds-bd209a4b83760d6b-20160929-2242-92.jpg,50.27518862937332
dr5rsqb35u2z-dr5rsqb352wf-cds-bd209a4b83760d6b-20160929-2252-5.jpg,50.62475019623863
dr5rsp6zr8x8-dr5rsp6zpr02-cds-79ddade2485edbde-20160929-2242-72.jpg,51.0138318194925
dr5rsnz7zj83-dr5rsnz7zpn6-cds-79ddade2485edbde-20160929-2242-149.jpg,51.10552682061387
dr5rspjd4ugf-dr5rspjd70p1-cds-79ddade2485edbde-20160929-2242-122.jpg,51.779838783961296
dr5rsp76691m-dr5rsp73cxj9-cds-79ddade2485edbde-20160929-2242-83.jpg,51.78370047978342
dr5rspj9xmmz-dr5rspj9zbb2-cds-79ddade2485edbde-20160929-2242-124.jpg,51.79623622324747
dr5rspn2t408-dr5rsnyrfc18-cds-79ddade2485edbde-20160929-2242-134.jpg,52.07033352556709
dr5rsnzfswpq-dr5rsnzfs6wx-cds-79ddade2485edbde-20160929-2242-156.jpg,52.0991881127451
dr5rspj6uhug-dr5rspj6uqux-cds-bd209a4b83760d6b-20160929-2242-115.jpg,52.50063777553505
dr5rsphvdb8h-dr5rsphucpxt-cds-79ddade2485edbde-20160929-2242-105.jpg,52.687158084230425
dr5rsn1z1x36-dr5rsn1z2dsu-cds-6fef7e6f017c3f89-20160911-2000-18.jpg,53.029114403114185
dr5rsnzjf74c-dr5rsnzj3nn4-cds-79ddade2485edbde-20160929-2242-144.jpg,53.13113395889402
dr5rspjh55jv-dr5rspj5fz4z-cds-79ddade2485edbde-20160929-2242-109.jpg,53.331309872805335
dr5rsqb1tw1f-dr5rsqb1tkwq-cds-79ddade2485edbde-20160929-2252-2.jpg,53.40672457708574
dr5rsp7beynj-dr5rsp7b4wdr-cds-79ddade2485edbde-20160929-2242-94.jpg,53.551156205946434
dr5rsnzkm4ve-dr5rsnzkhygv-cds-bd209a4b83760d6b-20160929-2242-144.jpg,53.75121197376009
dr5rspj9f4eb-dr5rspjd5rdt-cds-bd209a4b83760d6b-20160929-2242-118.jpg,53.98648406462258
dr5rsphucqjr-dr5rsphucqxz-cds-bd209a4b83760d6b-20160929-2242-101.jpg,54.288846237024224
